PG23	-15240.843	12959.73646	-17435.18677	4.323004	4	7	7	76
PG24	-22156.03704	-14306.15118	4362.538151	275.861576	4	5	3	101
PG25	-15963.34419	5238.026402	20222.08647	280.978441	3	3	2	71
PG26	-4364.590847	26006.89378	-1115.965241	180.489779	7	5	6	123
PG27	5579.385202	14011.14746	-22069.97736	104.671163	9	9	8	82
PG28	9142.211743	-25055.37342	-276.435472	407.307298	7	3	6	80
PG29	-26213.97517	3295.252448	2971.400712	-476.215192	6	5	6	105
PG30	11326.2234	-10903.60295	-21337.29743	-511.389012	7	5	3	79
PG31	-887.989099	18279.87995	18954.36405	-163.249899	8	5	5	61
PG32	-14265.07019	15777.27071	15914.86131	-62.151671	4	6	5	96
*	2022	2	5	2	30	0		
PG01	22023.91323	13575.06074	6488.803893	439.478713	3	3	6	77
PG02	-11160.51789	-20061.65828	13911.50412	-650.249341	4	5	6	83
PG03	13546.97906	7402.801031	21523.67428	-107.316373	4	4	5	89
PG04	22849.28645	2565.498091	13369.78106	-191.391555	6	4	7	67
PG05	-6685.641137	-21670.68047	-13862.28886	-70.335008	6	3	66	
PG06	4203.911802	-15138.95261	21472.02191	191.680526	4	4	4	82
PG07	19411.35432	-172.494833	-17961.09309	307.834754	5	6	5	66
PG08	14857.19653	9268.726876	-20092.9742	-54.913065	8	9	8	122
PG09	25402.45829	-7082.741767	3235.313053	-355.475454	5	6	4	86
PG10	-11548.97098	20916.78613	-11138.66529	-311.82123	5	5	5	81
PG11	-8820.03444	-21250.88221	13279.59829	-99.834579	6	6	3	95
PG12	-11789.77478	-11171.39661	20778.02164	-166.261905	4	5	5	76
PG13	-6252.760653	-14020.5035	-21840.94766	256.52533	6	5	6	94
PG14	12960.43731	-20074.44247	-11530.54851	-79.973332	4	8	9	75
PG15	-16478.38244	-8146.431702	-19680.20887	-86.27005	8	8	5	97
PG16	1507.398589	23772.93528	-11502.03514	-465.273858	6	8	7	120
PG17	19958.97387	-13686.10653	11433.46709	570.856414	6	4	5	90
PG18	-18752.26188	588.145645	-18842.19948	246.835928	7	6	6	105
PG19	13618.31734	-14917.45834	16890.81514	114.733872	4	6	5	72
PG20	-2111.767808	-26316.06273	-3972.021466	516.836148	6	4	7	73
PG21	20643.85493	16987.82882	-2293.78631	157.468	5	5	9	100
PG22	-9677.573667	16243.35915	18975.0156	208.839071	5	6	3	102
PG23	-14981.32243	10886.67621	-19015.73314	4.319859	4	7	7	92
PG24	-22264.892	-14769.15009	1611.746461	275.860272	4	5	3	87
PG25	-15542.43181	2848.276012	21026.33012	280.983321	4	3	3	80
PG26	-4695.822899	25908.26364	1712.61171	180.492721	7	4	6	117
PG27	3213.070009	14746.58551	-22027.45832	104.687229	8	9	8	93
PG28	9271.127812	-24751.2049	-3127.873198	407.299784	6	4	5	90
PG29	-25765.27843	2997.234955	5808.038285	-476.219395	6	5	6	94
PG30	13096.64307	-9205.342007	-21145.98677	-511.391168	6	6	3	87
PG31	-2627.503845	16804.33732	20155.85036	-163.251503	8	5	4	70
PG32	-15933.02592	16111.14819	13829.21269	-62.157501	4	6	5	99
*	2022	2	5	2	45	0		
PG01	22395.67725	14079.174	3680.338045	439.470026	3	2	6	80
PG02	-9731.522261	-19294.80325	16022.09827	-650.250151	4	5	5	81
PG03	13129.42204	9806.697363	20822.54168	-107.331273	4	4	5	95
PG04	21355.97758	3287.785238	15502.90249	-191.389666	6	3	6	84
PG05	-6312.205236	-23073.73946	-11539.40173	-70.336178	6	1	3	86
PG06	6149.043875	-13619.79474	22021.53263	191.691019	4	4	3	82
PG07	20878.03281	1212.943494	-16274.95027	307.837742	4	6	5	89
PG08	12721.3078	10226.61152	-21041.37241	-54.914539	8	9	7	128
PG09	25007.56244	-6632.10486	6010.861285	-355.474125	5	6	4	74
PG10	-11540.24954	19462.57064	-13526.38942	-311.830516	5	5	5	85
PG11	-7470.371783	-20296.58328	15425.14808	-99.822375	6	6	4	94
PG12	-11189.30875	-13462.3391	19751.28827	-166.26714	4	5	5	75
PG13	-3852.679871	-14612.032	-21995.02732	256.530882	6	5	5	77
PG14	12907.3573	-18603.45548	-13834.47463	-79.977658	4	8	9	91
PG15	-14565.24484	-9297.039258	-20646.43966	-86.267383	8	7	5	110
PG16	1012.069668	24832.87505	-8935.820837	-465.278118	6	7	6	117
PG17	21056.93747	-13866.3062	8862.932949	570.86128	7	5	4	93
PG18	-20254.00748	-823.250579	-17217.23531	246.828867	6	7	6	105
PG19	15459.03909	-15257.97951	14900.36606	114.738191	5	6	5	67
PG20	-1824.57103	-26610.64789	-1189.980605	516.835942	6	4	7	91
PG21	20117.797	16892.19771	-5069.526144	157.46836	5	5	9	104
PG22	-11647.55614	16684.74132	17367.7127	208.844172	5	6	4	104
